PMID,OpenAccess,PMC_ID,FullTextURL
27493412,Yes,PMC4949790,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4949790
26719094,No,,
25626220,No,,
25555017,No,,
25483156,No,,
34717580,Yes,PMC8556876,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8556876
29033032,Yes,PMC5700805,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5700805
27633422,No,,
27544899,Yes,PMC6652213,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6652213
25467087,No,,
25655197,No,,
26706716,No,,
26076007,Yes,PMC4467844,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4467844
26285566,No,,
27339995,No,,
25225675,No,,
30657949,Yes,PMC7107455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7107455
33749746,Yes,PMC8083721,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8083721
25350321,No,,
21987781,Yes,PMC3189992,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3189992
37047270,Yes,PMC10094735,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10094735
26271407,No,,
25856596,No,,
37392738,No,,
35803293,Yes,PMC9441701,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9441701
26759581,Yes,PMC4696379,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4696379
38527467,No,,
30208032,Yes,PMC6152989,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6152989
36934528,No,,
25531344,Yes,PMC4287116,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4287116
21987745,Yes,PMC3189995,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3189995
32288749,Yes,PMC7129340,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7129340
38910371,No,,
25377031,No,,
31153643,No,,
29666200,No,,
28624632,No,,
25399654,No,,
39635525,Yes,PMC11615675,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11615675
25474983,No,,
32674252,Yes,PMC7411891,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7411891
28861075,Yes,PMC5562721,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5562721
27303731,Yes,PMC4894689,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4894689
27596037,No,,
28424108,Yes,PMC9203329,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9203329
25369317,No,,
29298314,Yes,PMC5752033,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5752033
30332421,Yes,PMC6219816,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6219816
25396237,No,,
38340738,No,,
30845236,Yes,PMC6405095,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6405095
39408169,Yes,PMC11477275,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11477275
30207757,Yes,PMC6137799,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6137799
26820892,Yes,PMC4529428,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4529428
26376249,Yes,PMC4576499,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4576499
35584086,Yes,PMC9116649,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116649
35850699,Yes,PMC9290210,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9290210
25956391,No,,
38049815,Yes,PMC10696665,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10696665
28260535,No,,
27185252,Yes,PMC4869325,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4869325
26814882,No,,
40234051,Yes,PMC12004461,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12004461
33822010,Yes,PMC8442780,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8442780
31215482,Yes,PMC6580501,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6580501
29582761,No,,
25992182,Yes,PMC4434807,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4434807
30678649,Yes,PMC6344993,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6344993
32316923,Yes,PMC7171792,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7171792
9988162,No,,
35260458,Yes,PMC8905941,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8905941
27023868,Yes,PMC4811569,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4811569
31953031,Yes,PMC7033524,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7033524
26068890,Yes,PMC4465932,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4465932
25469847,No,,
32130210,Yes,PMC7075637,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7075637
25751975,No,,
9126445,Yes,PMC2627600,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2627600
33485369,Yes,PMC7823170,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7823170
25873576,No,,
26271406,No,,
29138016,No,,
38979279,Yes,PMC11230233,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11230233
27694364,No,,
27190874,Yes,PMC4866172,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4866172
26207177,Yes,PMC4512266,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4512266
26774636,No,,
32563280,Yes,PMC7302789,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302789
38906583,No,,
34040931,Yes,PMC8141922,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8141922
35320651,No,,
28110493,No,,
25325785,Yes,PMC4418196,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4418196
33163027,Yes,PMC7609107,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7609107
21987736,No,,
35622847,Yes,PMC9182267,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9182267
35584272,No,,
27231284,No,,
25770172,No,,
26702480,No,,
25560898,Yes,PMC6972464,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6972464
27413095,Yes,PMC5010747,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5010747
27670117,Yes,PMC5154560,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5154560
31952924,No,,
26231550,No,,
33432551,Yes,PMC7799152,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7799152
38340736,No,,
26521699,No,,
29162492,No,,
27100119,No,,
34425392,No,,
32266932,Yes,PMC7313951,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7313951
28948923,No,,
27647377,No,,
25952824,No,,
26213247,No,,
29352230,Yes,PMC5775334,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5775334
26153408,Yes,PMC4707191,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4707191
31055594,No,,
32772594,Yes,PMC7870460,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7870460
16002313,No,,
26814880,No,,
24583123,No,,
32301308,No,,
25323076,No,,
26020407,No,,
25929221,No,,
29916371,Yes,PMC7137846,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7137846
26768557,No,,
27522802,No,,
29471475,Yes,PMC6927896,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6927896
29325025,Yes,PMC6277919,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6277919
29142131,Yes,PMC5774882,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5774882
21987739,No,,
26814878,No,,
30855742,Yes,PMC6478393,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6478393
26438188,Yes,PMC4789821,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4789821
26172225,Yes,PMC7168439,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7168439
27707893,Yes,PMC5050477,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5050477
6370486,Yes,PMC2536233,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2536233
27494600,Yes,PMC4975397,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4975397
32020858,Yes,PMC7001224,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7001224
7441008,No,,
32397625,Yes,PMC7349346,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7349346
26752302,Yes,PMC4709101,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4709101
31587634,Yes,PMC6792445,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6792445
28347706,No,,
29260690,Yes,PMC5749474,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5749474
26488116,Yes,PMC4622253,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4622253
30607244,Yes,PMC6303998,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6303998
29249609,Yes,PMC8666128,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8666128
34764869,Yes,PMC8576094,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8576094
29302150,Yes,PMC5750439,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5750439
26507138,Yes,PMC7100556,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7100556
38162033,Yes,PMC10755791,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10755791
33928412,No,,
32004131,Yes,PMC11323542,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11323542
32226328,Yes,PMC7099915,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7099915
34335620,Yes,PMC8322977,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8322977
27732819,Yes,PMC5086427,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5086427
33294478,Yes,PMC7719556,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7719556
32354371,Yes,PMC7193336,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7193336
30053868,Yes,PMC6064117,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6064117
31402967,Yes,PMC6675930,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6675930
29546106,Yes,PMC5690278,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5690278
30626757,Yes,PMC6485372,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6485372
32183912,No,,
26307047,Yes,PMC4550041,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4550041
40154517,No,,
29156248,Yes,PMC5919219,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5919219
29306614,No,,
32461296,Yes,PMC7259862,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7259862
32883281,Yes,PMC7470604,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7470604
28336155,No,,
26234990,Yes,PMC4803986,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4803986
25613654,No,,
29456826,Yes,PMC5812302,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5812302
35866579,No,,
29272400,No,,
25501666,No,,
27405125,No,,
26812579,Yes,PMC4734506,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4734506
33509138,Yes,PMC7844941,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7844941
29026397,Yes,PMC5636234,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5636234
26552118,No,,
32593318,Yes,PMC9355392,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9355392
25899931,No,,
28353483,Yes,PMC5704660,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5704660
28107867,No,,
26923961,No,,
27538685,Yes,PMC4991003,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4991003
29458832,No,,
36197845,Yes,PMC9534391,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9534391
25886798,Yes,PMC4815262,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4815262
26976486,No,,
25597544,No,,
30244872,No,,
39197555,No,,
27509037,Yes,PMC4979980,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4979980
36962240,Yes,PMC10021806,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10021806
26526888,Yes,PMC4655935,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4655935
32289032,Yes,PMC7129478,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7129478
25882189,Yes,PMC7135111,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7135111
33408171,Yes,PMC8094945,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8094945
27035140,No,,
38379568,Yes,PMC10878059,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10878059
27059272,No,,
35544108,No,,
9988166,No,,
9721531,No,,
29788531,No,,
32818404,Yes,PMC7454093,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7454093
31237909,Yes,PMC6592536,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6592536
34819095,Yes,PMC8611399,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8611399
27429901,Yes,PMC4907786,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4907786
33893144,Yes,PMC8074560,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8074560
26451940,No,,
31448046,Yes,PMC6691603,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6691603
31630396,No,,
28701168,Yes,PMC5508711,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5508711
25597543,No,,
28518027,Yes,PMC5443435,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5443435
29898719,Yes,PMC6000938,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6000938
35901660,Yes,PMC9326332,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9326332
25820063,Yes,PMC4402448,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4402448
35493467,Yes,PMC9039621,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9039621
30500321,Yes,PMC6346469,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6346469
26812466,Yes,PMC4734513,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4734513
40295798,Yes,PMC11721128,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11721128
39155772,Yes,PMC11348817,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11348817
33399856,Yes,PMC7786253,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7786253
28223886,Yes,PMC5295760,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5295760
33425170,Yes,PMC7757310,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7757310
40143273,Yes,PMC11945660,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11945660
29939318,Yes,PMC6249597,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6249597
6827143,No,,
33427132,Yes,PMC7870918,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7870918
28294056,No,,
30928349,Yes,PMC7094109,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7094109
31272985,Yes,PMC6615805,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6615805
28084671,No,,
25883398,Yes,PMC4339970,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4339970
26621948,Yes,PMC4953261,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4953261
32718948,Yes,PMC7389747,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7389747
33400709,Yes,PMC7785234,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7785234
27694085,No,,
26768572,No,,
25780982,No,,
9278608,No,,
30285648,Yes,PMC6171133,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6171133
32243796,No,,
31961292,Yes,PMC6986820,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6986820
26655297,No,,
27029143,No,,
31640841,Yes,PMC6807257,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6807257
26059962,No,,
26050306,No,,
27907013,Yes,PMC5132316,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5132316
25558101,Yes,PMC4271692,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4271692
33561480,Yes,PMC8342617,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8342617
29939303,Yes,PMC6249579,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6249579
29922628,Yes,PMC6005978,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6005978
32498080,Yes,PMC7751569,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7751569
29227420,No,,
36854489,Yes,PMC9980363,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9980363
25685632,Yes,PMC4318969,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4318969
33806086,Yes,PMC8037341,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8037341
39852693,Yes,PMC11998546,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11998546
25457751,Yes,PMC7106377,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7106377
25565023,No,,
25910637,No,,
31307979,Yes,PMC6709481,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6709481
28573614,No,,
26218630,Yes,PMC4517868,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4517868
8650097,No,,
31088551,Yes,PMC6518626,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6518626
35189995,Yes,PMC10019924,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10019924
29194245,No,,
30170343,No,,
32421851,No,,
29795676,Yes,PMC5967824,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5967824
9988178,No,,
27011342,Yes,PMC4806864,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4806864
29573259,Yes,PMC11633569,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11633569
25325294,No,,
32031668,No,,
32004692,Yes,PMC7191269,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7191269
27974555,Yes,PMC5286879,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5286879
28352651,Yes,PMC5358491,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5358491
29511990,Yes,PMC7090660,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7090660
28357917,No,,
26139467,No,,
26842705,Yes,PMC4809931,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4809931
28484179,No,,
9988179,No,,
25575750,Yes,PMC7130314,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7130314
30590901,No,,
25972415,Yes,PMC4473222,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4473222
28628463,Yes,PMC5512485,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5512485
27637475,No,,
34484210,Yes,PMC8415412,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8415412
21987780,No,,
28505570,No,,
30281637,Yes,PMC6169907,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6169907
32214474,Yes,PMC7089462,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7089462
26299853,No,,
38181864,No,,
26669028,No,,
26740844,Yes,PMC4695512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4695512
38333356,Yes,PMC7615612,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7615612
26289977,No,,
33751449,Yes,PMC7983082,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7983082
26888339,No,,
26633787,No,,
25711592,No,,
28368541,Yes,PMC5853567,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5853567
32336281,Yes,PMC7184697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7184697
26768569,Yes,PMC5583707,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5583707
27994284,Yes,PMC5153931,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5153931
28368541,Yes,PMC5853567,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5853567
32214443,Yes,PMC7081487,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7081487
26027482,No,,
25402496,No,,
27112368,No,,
25838631,Yes,PMC4382605,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4382605
20878400,Yes,PMC2978320,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2978320
29199040,No,,
25642360,Yes,PMC4169359,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4169359
26812146,Yes,PMC4734545,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4734545
35781098,No,,
25830322,Yes,PMC5408576,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5408576
36592667,Yes,PMC9852096,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9852096
26740836,Yes,PMC4695514,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4695514
25321072,Yes,PMC4584752,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4584752
28879142,Yes,PMC5433815,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5433815
37678428,No,,
25971383,No,,
25971381,No,,
25810214,Yes,PMC4491096,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4491096
28779833,Yes,PMC5568084,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5568084
26391140,No,,
28918539,No,,
25525042,No,,
31776287,No,,
29500882,No,,
26475282,No,,
34780288,No,,
11686289,No,,
33253169,Yes,PMC7728195,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7728195
26468532,Yes,PMC4702572,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4702572
27046271,Yes,PMC4821578,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4821578
28403229,Yes,PMC5389843,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5389843
29872043,Yes,PMC5988821,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5988821
32837995,Yes,PMC7332950,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7332950
29533988,Yes,PMC5869519,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5869519
28725019,Yes,PMC5517626,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5517626
27095300,Yes,PMC4937725,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4937725
31766548,Yes,PMC6926871,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6926871
31080016,No,,
35720797,Yes,PMC9202458,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9202458
25533525,No,,
28073857,Yes,PMC5583641,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5583641
27734858,Yes,PMC5580494,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5580494
26930627,Yes,PMC4773183,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4773183
32740063,Yes,PMC7755289,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7755289
37897022,Yes,PMC10610722,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10610722
25585757,No,,
27284977,Yes,PMC4902188,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4902188
30182666,No,,
28331098,Yes,PMC5432887,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5432887
35966804,Yes,PMC9362404,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362404
25523968,No,,
38734010,No,,
26338786,Yes,PMC4678106,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4678106
25856072,Yes,PMC4391876,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4391876
35033102,Yes,PMC8761046,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8761046
29498743,No,,
25605105,No,,
31428830,No,,
30060231,Yes,PMC6249583,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6249583
30657940,No,,
28506274,Yes,PMC5432987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5432987
30928435,No,,
31315955,Yes,PMC6711896,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6711896
33763217,Yes,PMC7956118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7956118
30921383,Yes,PMC6438490,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6438490
34869800,Yes,PMC8631571,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8631571
26201298,No,,
27391891,No,,
34493348,Yes,PMC8712942,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8712942
27846221,Yes,PMC5112953,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5112953
31402964,Yes,PMC6675579,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6675579
30156216,Yes,PMC11587336,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11587336
26983037,Yes,PMC4806950,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4806950
26484940,Yes,PMC4622264,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4622264
26471197,Yes,PMC4608352,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4608352
26557543,Yes,PMC4625262,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4625262
26365734,No,,
27726104,No,,
25120913,Yes,PMC4130433,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4130433
34424896,Yes,PMC8425568,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8425568
36406413,Yes,PMC9669576,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9669576
34458913,Yes,PMC8855996,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8855996
32437345,Yes,PMC7241701,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7241701
32135218,No,,
25362763,No,,
31829919,Yes,PMC6986822,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6986822
39467415,No,,
29593278,Yes,PMC5874241,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5874241
30021890,Yes,PMC6146795,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6146795
23045629,Yes,PMC3532827,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3532827
33101294,Yes,PMC7556209,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7556209
27001363,Yes,PMC5943045,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5943045
28163730,Yes,PMC5244689,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5244689
26003000,Yes,PMC7115304,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7115304
34064480,Yes,PMC8147973,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8147973
31037168,Yes,PMC6462381,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6462381
38217874,No,,
32284269,No,,
29432085,No,,
28237252,Yes,PMC6530984,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6530984
39681907,Yes,PMC11622887,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11622887
29764104,Yes,PMC5953523,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5953523
32559157,Yes,PMC11151352,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11151352
26079313,Yes,PMC4480387,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4480387
30753437,Yes,PMC6481283,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6481283
28123860,Yes,PMC5222551,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5222551
30940125,Yes,PMC6444503,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6444503
32598619,No,,
34484200,Yes,PMC8416446,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8416446
26064785,Yes,PMC4450810,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4450810
37018917,No,,
25987158,No,,
35171261,Yes,PMC8851299,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8851299
26177537,Yes,PMC4503447,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4503447
26585243,Yes,PMC7113690,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7113690
38526137,Yes,PMC10977826,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10977826
25387576,No,,
27505186,Yes,PMC4978463,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4978463
37349033,No,,
27754529,No,,
26691130,Yes,PMC4815620,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4815620
