Source,Relation,Target
GP,promote,CSTB
VP30,cleave,SLC39A9
GP,interact,PIK3C3
GP,affect,SLC39A9
GP,impair,SLC39A9
VP30,impair,SLC39A9
VP30,impair,C1GALT1
GP,recognize,SLC39A9
VP30,block,SLC39A9
VP30,interact,SRPK2
VP30,recruit,SRPK2
VP30,phosphorylate,RBBP6
VP30,express,RBBP6
VP30,impair,RBBP6
NP,interact,TUBA1B
NP,form,TUBA1B
NP,interact,IGF2BP1
NP,form,IGF2BP1
NP,interact,PDHB
NP,form,PDHB
NP,bind,RUVBL1
NP,interact,RUVBL1
NP,mediate,RUVBL1
NP,express,RUVBL1
NP,control,RUVBL1
NP,bind,RUVBL2
NP,control,RUVBL2
NP,associate,RUVBL1
NP,associate,RUVBL2
NP,activate,RUVBL1
NP,affect,RUVBL1
NP,involve,RUVBL1
NP,regulate,RUVBL1
NP,activate,RUVBL2
NP,affect,RUVBL2
NP,involve,RUVBL2
NP,regulate,RUVBL2
NP,associate,RPAP3
NP,associate,PIH1D1
NP,suppress,RUVBL2
NP,interfere,RUVBL2
GP,attach,AFM
GP,crosslink,AFM
L,bind,CLEC10A
L,attach,CLEC10A
L,bind,CLEC4G
L,attach,CLEC4G
L,target,TYRO3
NP,respond,CD4
GP,induce,CPZ
GP,facilitate,FURIN
GP,degrade,FURIN
GP,alter,FURIN
L,target,NPC1
GP,encode,FURIN
GP,cleave,MFI
VP40,cleave,TSPO
VP40,target,TSPO
VP40,cleave,CD68
VP40,target,CD68
VP40,cleave,PARP1
VP40,target,PARP1
VP40,phosphorylate,JAK1
VP40,phosphorylate,STAT3
VP24,block,STAT3
VP24,translocate,STAT3
VP35,bind,IRF9
VP35,activate,IRF9
VP35,suppress,IRF9
VP35,express,IRF9
VP35,promote,PIAS1
VP24,interact,USP7
VP24,block,USP7
VP24,recruit,USP7
VP24,impair,USP7
VP24,signal,USP7
VP40,interfere,JAK1
VP24,activate,IRF3
VP24,phosphorylate,IRF3
VP40,form,ISG15
VP40,form,NEDD4
VP40,impair,CCDC92
GP,recruit,HERC5
GP,degrade,HERC5
VP40,promote,ISG15
VP24,signal,ISG15
NP,target,CCDC92
VP40,translate,HERC5
VP40,involve,ISG15
VP40,translate,ISG15
GP,recognize,TLR4
NP,express,SPR
GP,sequester,TLR4
GP,bind,IL6
GP,activate,IL6
GP,induce,IL6
GP,express,IL6
GP,bind,IL10
GP,activate,IL10
GP,induce,IL10
GP,express,IL10
GP,bind,CD86
GP,associate,CD86
GP,bind,CD80
GP,associate,CD80
GP,bind,CD83
GP,associate,CD83
GP,bind,CD40
GP,associate,CD40
GP,mediate,IL6
GP,mediate,IL10
GP,interact,SOCS1
NP,encode,HP
VP30,control,HP
GP,control,CD79A
GP,signal,CD79A
L,stimulate,IFNB1
L,change,IFNB1
VP40,interact,JAK1
VP40,prevent,JAK1
VP40,translocate,JAK1
VP40,interact,STAT1
VP40,prevent,STAT1
VP40,translocate,STAT1
VP24,regulate,KEAP1
NP,involve,TSG101
L,degrade,GP2
L,form,GP2
GP,block,IGF1R
GP,mediate,EGFR
GP,stimulate,EGF
GP,target,EGFR
GP,stimulate,HGF
GP,trigger,CD4
GP,control,TLR3
GP,stimulate,TRAM1
GP,phosphorylate,TLR4
GP,dephosphorylate,TLR4
GP,trigger,IRAK4
GP,phosphorylate,IRAK4
GP,dephosphorylate,IRAK4
GP,trigger,TRAM1
GP,phosphorylate,TRAM1
GP,dephosphorylate,TRAM1
GP,signal,TRAM1
GP,involve,TRAM1
GP,stimulate,MYD88
GP,phosphorylate,MYD88
GP,involve,MYD88
GP,stimulate,IRAK4
GP,involve,IRAK4
L,bind,TLR4
L,attach,TLR4
L,involve,TLR4
GP,perturb,CD4
GP,stimulate,CD28
GP,encode,TLR4
VP35,activate,CD4
VP35,express,CD4
VP35,prevent,CD4
VP35,interact,MAVS
VP35,activate,MAVS
VP35,express,MAVS
VP35,disrupt,MAVS
VP35,impair,MAVS
VP35,induce,TLR4
VP35,impair,TLR4
NP,target,TAT
GP,respond,RSAD2
GP,respond,IFIT2
GP,respond,GNA13
GP,bind,TF
GP,trigger,TF
GP,encode,TF
NP,bind,MX1
NP,inhibit,MX1
NP,form,MX1
L,activate,CD69
L,express,CD69
L,signal,CD69
L,activate,CD86
L,express,CD86
L,signal,CD86
L,activate,BCR
L,express,BCR
L,signal,BCR
NP,inhibit,IRF3
NP,translocate,IRF3
VP24,inhibit,STAT2
VP24,phosphorylate,STAT2
L,control,FURIN
L,promote,FURIN
VP40,regulate,ITCH
VP40,regulate,BAG3
VP40,interact,WWOX
VP40,regulate,WWOX
VP30,interact,LATS2
VP30,phosphorylate,LATS2
VP30,regulate,LATS2
VP40,activate,EGF
VP40,modulate,EGF
VP40,regulate,EGF
VP40,inhibit,EGF
VP40,express,EGF
VP40,affect,EGF
VP40,inhibit,LATS2
VP40,modulate,LATS2
VP40,inhibit,LATS1
VP40,modulate,LATS1
VP40,express,LATS1
VP40,express,LATS2
VP40,disrupt,LATS1
VP40,promote,LATS1
VP40,regulate,LATS1
VP40,target,LATS1
L,bind,CD40
L,stimulate,CD40
NP,bind,DNAJA2
NP,interact,DNAJA2
L,bind,HSPA4
VP40,alter,BAG3
L,bind,STIP1
L,bind,DNAJA2
GP,activate,AXL
VP35,trigger,TLR4
VP35,interfere,TLR4
VP35,signal,TLR4
VP40,interact,IQGAP1
VP40,interact,AMOT
VP40,express,RAB14
L,interact,NEDD4
L,inhibit,NEDD4
L,interact,ISG15
L,inhibit,ISG15
L,interact,IQGAP1
L,express,IQGAP1
L,suppress,IQGAP1
L,mediate,IQGAP1
GP,affect,MCC
L,inhibit,UGCG
GP,impair,GP2
GP,mediate,GBP1
GP,mediate,GBP2
GP,mediate,GBP5
GP,mediate,CXCL10
GP,control,HMBS
GP,target,HMBS
VP40,control,NPC1
VP40,target,NPC1
GP,target,VPS8
GP,target,VPS39
GP,induce,UVRAG
GP,cleave,UVRAG
GP,mediate,UVRAG
GP,link,UVRAG
GP,inhibit,UVRAG
GP,express,UVRAG
GP,interact,UVRAG
GP,involve,UVRAG
GP,activate,CD14
GP,stimulate,CD14
GP,induce,CD14
GP,control,CD14
GP,respond,CD14
GP,bind,DPP4
VP35,form,TRIM6
VP35,disrupt,TRIM6
L,express,HP
L,encode,HP
VP24,form,STAT1
GP,bind,NXF1
GP,bind,XPO6
L,suppress,SIRT1
L,impair,SIRT1
GP,facilitate,CXCR4
L,bind,FCN1
L,affect,FCN1
L,promote,FCN1
L,bind,PTX3
L,affect,PTX3
L,promote,PTX3
L,bind,CD209
L,affect,CD209
L,promote,CD209
L,encode,FCN1
L,signal,FCN1
L,enhance,PTX3
L,alter,PTX3
L,cooperate,PTX3
L,interact,PTX3
L,interact,CRP
GP,regulate,TPI1
GP,regulate,TIMP1
GP,regulate,TTR
GP,regulate,SOD3
GP,regulate,ACTG1
GP,regulate,SERPINA3
GP,regulate,CHI3L1
GP,regulate,SPARC
GP,regulate,SELENBP1
GP,regulate,PEBP1
GP,regulate,ALDOA
GP,regulate,SERPINF1
GP,regulate,NPC2
GP,regulate,THY1
GP,regulate,KLK6
GP,regulate,AGT
GP,regulate,SPARCL1
GP,regulate,IGFBP6
GP,regulate,IGFBP2
GP,regulate,CNDP1
GP,regulate,CST3
GP,regulate,NCAM1
GP,regulate,CLU
GP,regulate,CD14
GP,regulate,CHGA
GP,regulate,CLSTN1
GP,regulate,FAM3C
GP,regulate,CDH2
GP,regulate,CHL1
GP,regulate,CNTN1
GP,regulate,APLP1
GP,regulate,SCG3
GP,regulate,FCGBP
GP,regulate,TXN
GP,regulate,PTGDS
GP,regulate,GSN
GP,regulate,LRG1
GP,regulate,SOD1
GP,regulate,C1S
GP,regulate,APOD
GP,mediate,LRG1
GP,bind,BCR
GP,target,BCR
GP,encode,C9
GP,interact,PDF
L,mediate,CD209
L,attach,CD209
L,mediate,CLEC4M
L,attach,CLEC4M
L,mediate,TYRO3
GP,change,CXCR4
GP,involve,CXCR4
GP,change,CCR5
GP,involve,CCR5
GP,target,TYRO3
GP,target,APC
VP35,express,CD80
VP35,impair,CD80
VP35,express,CD86
VP35,impair,CD86
VP35,inhibit,PDC
VP35,inhibit,TLR7
VP35,signal,TLR7
VP24,activate,KPNA1
VP40,associate,JAK1
VP40,associate,STAT1
VP40,associate,STAT3
GP,target,MFI
GP,involve,GC
L,link,HR
VP40,phosphorylate,CDK2
VP40,phosphorylate,TTK
VP40,bind,NTS
VP40,degrade,SDS
VP40,disrupt,CD63
VP40,involve,CDK2
VP40,control,CDK2
VP40,prevent,CDK2
VP40,control,CD63
VP40,induce,CD63
VP40,activate,CDK2
VP40,utilize,TSG101
VP40,recruit,NEDD4
VP40,inhibit,CHMP6
VP24,express,OAS1
VP40,transport,ITCH
VP40,facilitate,ITCH
VP40,transport,WWP1
VP40,facilitate,WWP1
L,interact,BAG3
L,regulate,BAG3
L,interact,WWOX
L,regulate,WWOX
VP40,target,RAB11A
VP40,target,RAB11B
VP40,interact,MAP2
L,interact,GP2
L,express,GP2
L,enhance,GP2
NP,express,IFIT1
NP,control,IFIT1
NP,change,IFIT1
NP,involve,IFIT1
NP,express,MAVS
NP,control,MAVS
NP,signal,MAVS
NP,target,IFIT1
NP,control,ACE2
L,express,CD4
VP35,disrupt,TBK1
VP35,bind,MAVS
VP35,inhibit,MAVS
VP35,phosphorylate,MAVS
VP40,bind,JAK1
VP40,activate,IRF1
VP40,signal,IRF1
VP40,activate,IRF3
VP40,express,IRF3
VP40,signal,IRF3
VP40,inhibit,IRF3
VP40,suppress,IRF3
VP24,activate,IRF1
VP24,induce,IRF1
VP24,impair,IRF1
VP24,express,IRF3
VP24,activate,IRF7
VP24,express,IRF7
VP24,prevent,IRF7
VP24,maintain,IRF3
VP24,inhibit,IRF3
VP24,activate,TNF
VP24,inhibit,TNF
VP24,signal,TNF
VP24,induce,TNF
VP24,block,IRF3
VP40,induce,JAK1
VP40,inhibit,IRF1
VP40,express,IRF1
VP24,inhibit,IRF1
VP24,express,IRF1
VP24,prevent,IRF3
VP24,translocate,IRF3
VP35,block,TNF
VP35,change,TNF
L,maintain,TBP
GP,block,SPR
GP,phosphorylate,CD4
GP,prevent,CD4
GP,aggregate,CD4
GP,phosphorylate,CXCR4
GP,prevent,CXCR4
GP,aggregate,CXCR4
GP,target,CCR5
GP,target,CXCR4
GP,disrupt,SERINC5
GP,impair,SERINC5
GP,inhibit,SERINC5
GP,neutralize,SERINC5
NP,express,SERINC5
GP,interact,SERINC5
GP,recognize,AXL
GP,bind,PDF
GP,encode,NEB
L,express,FAS
L,involve,FAS
GP,activate,IFITM2
VP35,target,TBK1
VP35,translocate,IRF7
VP30,interact,GP2
VP40,interfere,ISG15
VP40,target,ISG15
VP40,interfere,BAG3
VP40,target,BAG3
VP40,stimulate,ISG15
VP40,induce,ISG15
L,express,ISG15
L,replace,BAG3
VP24,encode,STAT1
VP24,change,STAT1
VP24,enhance,STAT1
VP24,degrade,STAT1
VP24,sequester,STAT1
GP,suppress,SERINC5
GP,affect,SERINC5
GP,recognize,FURIN
GP,block,GBP5
GP,impair,GBP5
GP,impair,FURIN
GP,activate,GBP5
GP,alter,GBP5
GP,interact,NSF
GP,block,NSF
GP,involve,FURIN
GP,suppress,FURIN
GP,interact,LILRB1
L,express,CCR5
L,target,CCR5
GP,change,FURIN
VP40,express,FURIN
GP,ubiquitinate,FURIN
GP,affect,IFITM3
GP,express,SGTA
GP,control,SGTA
GP,enhance,HAVCR1
GP,replace,HAVCR1
GP,associate,HMGB1
GP,activate,HMGB1
GP,activate,SOCS1
GP,trigger,SOCS1
GP,stimulate,SOCS3
GP,express,SOCS3
L,interact,AFM
GP,interact,AFM
GP,stimulate,GC
L,inhibit,MTOR
L,impact,MTOR
L,target,MTOR
L,inhibit,SRC
L,impact,SRC
L,target,SRC
L,inhibit,EGFR
L,impact,EGFR
L,target,EGFR
L,inhibit,ERBB2
L,impact,ERBB2
L,target,ERBB2
L,activate,MXRA8
L,encode,AXL
L,encode,MXRA8
L,express,MXRA8
L,block,PC
GP,activate,SIRPA
GP,inhibit,SIRPA
GP,recruit,SIRPA
GP,phosphorylate,SIRPA
GP,dephosphorylate,SIRPA
GP,activate,TRIM2
GP,affect,SIRPA
GP,affect,TRIM2
L,bind,ACE2
L,express,ACE2
L,convert,ACE2
L,control,TMPRSS2
GP,control,ACE2
GP,control,SIRPA
GP,trigger,SIRPA
GP,signal,SIRPA
GP,target,SIRPA
L,transport,TSG101
L,express,TSG101
L,join,TSG101
L,form,CTSL
L,encode,CTSL
GP,facilitate,TYRO3
L,express,SELL
L,encode,SELL
L,respond,SELL
NP,interact,STAT1
NP,interact,KPNA1
VP24,utilize,STAT1
L,enable,NPC1
GP,interact,PC
GP,facilitate,PC
GP,bind,PC
GP,neutralize,PC
GP,promote,PC
GP,alter,PC
L,translocate,PLSCR1
GP,trigger,PDPK1
GP,phosphorylate,PDPK1
GP,signal,PDPK1
GP,trigger,PLSCR1
GP,phosphorylate,PLSCR1
GP,interact,ACE2
GP,facilitate,ACE2
GP,enable,ACE2
GP,activate,TLR8
VP35,block,TLR7
VP35,bind,TLR7
GP,associate,TLR3
GP,enhance,TLR3
GP,impact,TLR3
GP,promote,TLR3
GP,associate,TLR7
GP,enhance,TLR7
GP,impact,TLR7
GP,promote,TLR7
GP,associate,TLR8
GP,enhance,TLR8
GP,impact,TLR8
GP,promote,TLR8
GP,associate,TLR9
GP,enhance,TLR9
GP,impact,TLR9
GP,promote,TLR9
L,encode,GC
GP,mediate,ACE2
GP,prevent,ACE2
GP,stimulate,IFNG
GP,control,IFNG
GP,control,CD28
L,prevent,FURIN
L,mediate,FURIN
L,target,FURIN
L,prevent,TMPRSS2
L,mediate,TMPRSS2
GP,activate,BCAM
GP,recruit,BCAM
NP,neutralize,GC
NP,inhibit,MTOR
NP,suppress,MTOR
NP,express,MTOR
NP,promote,MTOR
NP,target,MTOR
NP,inhibit,IRF1
NP,suppress,IRF1
NP,express,IRF1
NP,promote,IRF1
NP,target,IRF1
GP,recognize,CD4
L,neutralize,ACE2
L,target,ACE2
L,neutralize,TMPRSS2
L,induce,TMPRSS2
L,activate,DHODH
L,inhibit,DHODH
L,activate,SI
L,target,DHODH
VP30,express,MBP
VP30,bind,SPR
VP30,control,MBP
VP30,target,MBP
L,inhibit,PIKFYVE
L,modulate,PIKFYVE
L,induce,PIKFYVE
L,express,PIKFYVE
L,convert,PIKFYVE
L,promote,PIKFYVE
L,target,PIKFYVE
L,inhibit,JAK2
L,modulate,JAK2
L,induce,JAK2
L,express,JAK2
L,convert,JAK2
L,promote,JAK2
L,target,JAK2
L,inhibit,KIT
L,modulate,KIT
L,induce,KIT
L,express,KIT
L,convert,KIT
L,promote,KIT
L,target,KIT
L,modulate,CXCR4
L,induce,CXCR4
L,express,CXCR4
L,convert,CXCR4
L,promote,CXCR4
L,target,CXCR4
VP35,recruit,TBK1
GP,control,PC
L,activate,HIF1A
L,inhibit,HIF1A
L,induce,HIF1A
L,express,HIF1A
L,alter,HIF1A
GP,change,SPR
GP,control,SPR
GP,interact,RAC1
GP,inhibit,RAC1
GP,transport,RAC1
GP,control,RAC1
GP,disrupt,RAC1
GP,regulate,RAC1
GP,target,DPP4
L,transform,EGF
L,transform,FGF2
L,transform,FGF7
L,transform,FGF10
VP30,bind,ODC1
VP30,activate,ODC1
VP30,inhibit,ODC1
VP30,block,ODC1
VP30,express,ODC1
VP30,prevent,ODC1
VP30,enhance,ODC1
VP30,mediate,ODC1
VP30,degrade,ODC1
VP30,neutralize,ODC1
VP30,interfere,ODC1
VP30,affect,ODC1
VP30,impair,ODC1
VP30,promote,ODC1
VP30,target,ODC1
VP30,translate,ODC1
VP30,bind,SAT1
VP30,activate,SAT1
VP30,inhibit,SAT1
VP30,block,SAT1
VP30,express,SAT1
VP30,prevent,SAT1
VP30,enhance,SAT1
VP30,mediate,SAT1
VP30,degrade,SAT1
VP30,neutralize,SAT1
VP30,interfere,SAT1
VP30,affect,SAT1
VP30,impair,SAT1
VP30,promote,SAT1
VP30,target,SAT1
VP30,translate,SAT1
VP30,bind,SMOX
VP30,activate,SMOX
VP30,inhibit,SMOX
VP30,block,SMOX
VP30,express,SMOX
VP30,prevent,SMOX
VP30,enhance,SMOX
VP30,mediate,SMOX
VP30,degrade,SMOX
VP30,neutralize,SMOX
VP30,interfere,SMOX
VP30,affect,SMOX
VP30,impair,SMOX
VP30,promote,SMOX
VP30,target,SMOX
VP30,translate,SMOX
VP30,bind,DHPS
VP30,activate,DHPS
VP30,inhibit,DHPS
VP30,block,DHPS
VP30,express,DHPS
VP30,prevent,DHPS
VP30,enhance,DHPS
VP30,mediate,DHPS
VP30,degrade,DHPS
VP30,neutralize,DHPS
VP30,interfere,DHPS
VP30,affect,DHPS
VP30,impair,DHPS
VP30,promote,DHPS
VP30,target,DHPS
VP30,translate,DHPS
VP30,bind,DOHH
VP30,activate,DOHH
VP30,inhibit,DOHH
VP30,block,DOHH
VP30,express,DOHH
VP30,prevent,DOHH
VP30,enhance,DOHH
VP30,mediate,DOHH
VP30,degrade,DOHH
VP30,neutralize,DOHH
VP30,interfere,DOHH
VP30,affect,DOHH
VP30,impair,DOHH
VP30,promote,DOHH
VP30,target,DOHH
VP30,translate,DOHH
GP,inhibit,EIF5A
GP,stimulate,EIF5A
GP,express,EIF5A
VP24,inhibit,ISG15
VP24,phosphorylate,ISG15
VP24,transport,ISG15
GP,activate,KIR2DL4
GP,modulate,KIR2DL4
GP,change,MICA
GP,degrade,MICA
GP,express,HLA-C
GP,recognize,HLA-C
GP,express,KIR2DL2
GP,affect,KIR2DL2
GP,target,KIR2DL2
GP,block,KIR2DL2
GP,signal,KIR2DL2
GP,interact,KIR2DS1
GP,interfere,KIR2DS1
GP,target,KIR2DS1
GP,control,CRP
GP,activate,CRP
GP,stimulate,APC
GP,control,APC
L,change,CD80
L,change,CD86
L,change,CD163
L,express,TREM2
L,express,CCL2
L,express,CD40
L,express,CD209
L,bind,SEC16A
L,modulate,SEC16A
L,regulate,SEC16A
GP,activate,CD69
GP,inhibit,CD69
GP,prevent,CD69
GP,enhance,CD69
GP,attach,CD69
GP,penetrate,CD69
GP,target,CD69
GP,attach,CD4
GP,penetrate,CD4
GP,interact,HAVCR1
GP,express,HAVCR1
GP,prevent,HAVCR1
GP,affect,HAVCR1
GP,stabilize,HAVCR1
GP,mediate,HAVCR1
VP35,bind,ILF3
VP35,link,ILF3
VP35,suppress,ILF3
GP,inhibit,TMPRSS2
GP,target,SI
L,maintain,C6
L,attach,CAT
L,inhibit,CAT
L,control,CAT
GP,block,PIKFYVE
GP,mediate,PIKFYVE
GP,activate,TF
GP,inhibit,TF
GP,block,TF
GP,cleave,TF
GP,mediate,TF
GP,target,TF
GP,inhibit,APC
GP,block,APC
GP,mediate,APC
L,interact,CD4
L,activate,CD4
L,prevent,CD4
L,promote,CD4
L,signal,CD4
L,interact,STAT3
L,activate,STAT3
L,prevent,STAT3
L,promote,STAT3
L,signal,STAT3
GP,activate,C7
GP,express,C7
GP,enhance,FURIN
GP,suppress,TMPRSS2
GP,enhance,TMPRSS2
GP,recognize,TMPRSS2
GP,change,TMPRSS2
GP,trigger,FURIN
GP,involve,TMPRSS2
GP,bind,TMPRSS2
GP,form,TMPRSS2
GP,involve,CD81
GP,involve,CLDN1
GP,bind,CD81
GP,modulate,CD81
GP,neutralize,CD81
GP,enable,CD81
NP,bind,TYR
NP,interact,TYR
VP40,target,JAK1
VP40,target,TYK2
VP40,express,STAT2
VP40,translocate,STAT2
VP40,express,STAT1
VP40,express,JAK1
VP40,impact,JAK1
VP40,phosphorylate,TYK2
VP40,express,TYK2
VP40,impact,TYK2
VP40,inhibit,JAK2
VP40,phosphorylate,JAK2
VP40,express,JAK2
VP40,express,STAT3
VP40,inhibit,TSG101
VP40,mediate,TSG101
VP40,suppress,STAT1
VP40,impair,JAK1
VP40,involve,JAK1
VP40,encode,STAT2
VP40,control,STAT2
L,change,FURIN
GP,utilize,FURIN
L,cleave,FURIN
L,encode,CDR1
L,encode,CDR2
GP,impact,NPC2
GP,bind,NPC1L1
GP,cleave,NPC1L1
GP,mediate,NPC1L1
GP,express,DSP
GP,attach,EFNB2
GP,attach,EFNB3
L,cleave,CTSL
GP,activate,CTSL
GP,inhibit,CTSL
GP,block,CTSL
VP40,cleave,PAM
NP,signal,MFI
NP,bind,MFI
NP,maintain,MFI
L,block,TMPRSS2
L,bind,TMPRSS2
L,recruit,TMPRSS2
L,transport,TMPRSS2
L,encode,TMPRSS2
L,express,SNN
GP,replace,PRNT
GP,activate,CXCL10
GP,induce,CXCL10
GP,involve,IFI6
GP,involve,CXCL10
GP,induce,CLEC4G
GP,attach,CLEC4G
VP24,activate,CD4
VP35,associate,CD4
VP24,suppress,CD4
VP35,form,CD4
VP35,interfere,CD4
VP24,block,CD4
VP24,phosphorylate,CD4
VP24,signal,CD4
L,control,CD4
VP24,block,ZAP70
VP24,change,CD19
VP24,change,CD27
VP24,express,CD38
VP35,express,CD38
VP35,alter,CD38
VP35,disrupt,CD38
VP35,signal,CD38
VP24,express,CD4
VP24,promote,CD4
L,enhance,CD209
L,attach,ACE2
L,enable,ACE2
L,involve,ACE2
L,promote,ACE2
L,inhibit,SPR
L,interact,C3
L,activate,C3
L,interact,SPR
GP,promote,PIM1
L,activate,TLR3
L,stimulate,TLR3
L,stabilize,TLR3
L,recognize,TLR3
L,inactivate,BAD
GP,activate,ACE2
GP,signal,ACE2
GP,convert,ACE2
L,activate,ACE2
L,cleave,ACE2
L,cleave,TMPRSS2
L,attach,TMPRSS2
L,prevent,ACE2
L,target,GP2
NP,associate,GP2
NP,mediate,GP2
NP,control,GP2
NP,involve,GP2
NP,degrade,GP2
GP,trigger,RNF185
GP,involve,CANX
GP,activate,AQP5
GP,inhibit,AQP5
GP,induce,AQP5
GP,express,AQP5
GP,enhance,AQP5
GP,target,AQP5
GP,transform,AQP5
GP,activate,BIRC5
GP,inhibit,BIRC5
GP,induce,BIRC5
GP,express,BIRC5
GP,enhance,BIRC5
GP,target,BIRC5
GP,transform,BIRC5
GP,activate,ABCB1
GP,inhibit,ABCB1
GP,induce,ABCB1
GP,express,ABCB1
GP,enhance,ABCB1
GP,target,ABCB1
GP,transform,ABCB1
GP,activate,TYMS
GP,inhibit,TYMS
GP,induce,TYMS
GP,express,TYMS
GP,enhance,TYMS
GP,target,TYMS
GP,transform,TYMS
GP,activate,ZEB1
GP,degrade,ZEB1
GP,interfere,ZEB1
GP,involve,ZEB1
GP,target,ZEB1
GP,degrade,TAT
GP,interfere,TAT
GP,involve,TAT
L,express,LIF
L,control,LIF
L,express,IL11RA
L,control,IL11RA
L,express,LIFR
L,control,LIFR
NP,affect,CINP
GP,encode,ABCB1
GP,impact,IMPACT
GP,bind,F2
VP24,interact,IRF7
NP,neutralize,PIGS
VP40,bind,NMS
VP30,impact,IMPACT
VP35,interact,SRPK1
GP,bind,SET
VP35,activate,PDF
VP35,interact,SMYD3
NP,activate,CD4
VP40,associate,GAPDH
NP,crosslink,DSP
NP,impact,IMPACT
NP,phosphorylate,IMPACT
NP,express,METTL3
VP35,bind,NPS
NP,interact,RBBP6
VP35,interact,NXF1
VP40,interact,NXF1
GP,inactivate,PRNT
L,target,SHE
GP,associate,MBP
L,bind,TRIM6
VP30,interact,SLC39A9
L,associate,FCN2
NP,activate,TF
L,activate,TF
VP24,activate,TF
VP35,activate,TF
L,stimulate,CD14
L,activate,PAM
NP,interacts_with,AP2M1
NP,interacts_with,GGA3
VP24,interacts_with,ANP32A
VP24,interacts_with,ANP32B
VP24,interacts_with,CCAR2
VP24,interacts_with,CGGBP1
VP24,interacts_with,EEF1A1
VP24,interacts_with,EEF1A1P5
VP24,interacts_with,EEF1A2
VP24,interacts_with,H3-3A
VP24,interacts_with,H3-4
VP24,interacts_with,H3-5
VP24,interacts_with,H3C1
VP24,interacts_with,H3C13
VP24,interacts_with,H4C16
VP24,interacts_with,HNRNPL
VP24,interacts_with,HNRNPU
VP24,interacts_with,KLHL7
VP24,interacts_with,KPNA1
VP24,interacts_with,KPNA5
VP24,interacts_with,KPNA6
VP24,interacts_with,KPNB1
VP24,interacts_with,MYO5A
VP24,interacts_with,MYO5C
VP24,interacts_with,NUP153
VP24,interacts_with,POM121
VP24,interacts_with,POM121C
VP24,interacts_with,PPAN
VP24,interacts_with,RPS27
VP24,interacts_with,RPS27L
VP24,interacts_with,SLC25A3
VP24,interacts_with,SMARCA4
VP24,interacts_with,SMARCC2
VP24,interacts_with,SMARCE1
VP24,interacts_with,SPOP
VP24,interacts_with,TUBA1C
VP24,interacts_with,TUBB
VP24,interacts_with,USP9X
VP35,interacts_with,ATXN2L
VP35,interacts_with,BAG2
VP35,interacts_with,BAZ1B
VP35,interacts_with,BLOC1S1
VP35,interacts_with,BORCS5
VP35,interacts_with,BORCS7
VP35,interacts_with,DYNLL1
VP35,interacts_with,DYNLL2
VP35,interacts_with,EDC4
VP35,interacts_with,FUS
VP35,interacts_with,GART
VP35,interacts_with,H2AC11
VP35,interacts_with,H2AC12
VP35,interacts_with,H2AC14
VP35,interacts_with,H2AC18
VP35,interacts_with,H2AC20
VP35,interacts_with,H2AC25
VP35,interacts_with,H2AC4
VP35,interacts_with,H2AC6
VP35,interacts_with,H2AC7
VP35,interacts_with,H2AJ
VP35,interacts_with,H2BC1
VP35,interacts_with,H2BC10
VP35,interacts_with,H2BC11
VP35,interacts_with,H2BC12
VP35,interacts_with,H2BC12L
VP35,interacts_with,H2BC13
VP35,interacts_with,H2BC14
VP35,interacts_with,H2BC15
VP35,interacts_with,H2BC17
VP35,interacts_with,H2BC18
VP35,interacts_with,H2BC21
VP35,interacts_with,H2BC26
VP35,interacts_with,H2BC3
VP35,interacts_with,H2BC5
VP35,interacts_with,H2BC9
VP35,interacts_with,H4C16
VP35,interacts_with,HNRNPA1
VP35,interacts_with,HNRNPA1L2
VP35,interacts_with,HNRNPA2B1
VP35,interacts_with,HNRNPAB
VP35,interacts_with,HNRNPF
VP35,interacts_with,HNRNPH1
VP35,interacts_with,HNRNPH2
VP35,interacts_with,HNRNPH3
VP35,interacts_with,MIB2
VP35,interacts_with,NEFH
VP35,interacts_with,P0C7M2_HUMAN
VP35,interacts_with,PIP
VP35,interacts_with,RPL12
VP35,interacts_with,RPL22
VP35,interacts_with,RPLP0
VP35,interacts_with,RPLP1
VP35,interacts_with,TUBA1A
VP35,interacts_with,TUBA1C
GP,physical association,REEP6
GP,physical association,PHB2
GP,physical association,FUT8
GP,physical association,TMX1
GP,physical association,GANAB
GP,physical association,PON2
GP,physical association,GPRASP1
GP,physical association,RIF1
GP,physical association,S100P
GP,physical association,CANX
GP,physical association,PHB1
GP,physical association,IARS1
GP,physical association,LGALS8
GP,physical association,CLGN
GP,physical association,REEP5
GP,physical association,AIMP1
GP,physical association,NFATC3
GP,physical association,LGALS1
GP,physical association,DLAT
GP,physical association,PRKCSH
GP,physical association,LGALS3
GP,physical association,PSEN2
VP24,physical association,YME1L1
VP24,physical association,CCT7
VP24,physical association,ANP32E
VP24,physical association,ADNP
VP24,physical association,SDF2L1
VP24,physical association,MYO5C
VP24,physical association,RCC2
VP24,physical association,SSR3
VP24,physical association,MYO5A
VP24,physical association,SRPRB
VP24,physical association,CHD4
VP24,physical association,KPNB1
VP24,physical association,SLC1A5
VP24,physical association,RAB11B
VP24,physical association,DDB1
VP24,physical association,RBBP7
VP24,physical association,LMNB1
VP24,physical association,VDAC1
VP24,physical association,HNRNPA2B1
VP24,physical association,RPS3
VP24,physical association,CAD
VP24,physical association,RPL12
VP24,physical association,DNAJA1
VP24,physical association,PHB1
VP24,physical association,RPL22
VP24,physical association,BSG
